account_id,user_id,account_type,balance,kyc_verified,account_age_days
A6230,U4193,savings,46674,0,1107
A6231,U4194,savings,19868,1,1076
A6232,U4194,current,17795,1,1076
A6233,U4195,savings,39767,0,1157
A6234,U4195,savings,33171,1,1157
A6235,U4196,current,307536,1,1456
A6236,U4197,current,27360,0,560
A6237,U4197,savings,16418,0,560
A6238,U4198,current,68192,1,1296
A6239,U4198,current,70854,0,1296
A6240,U4199,current,238676,1,339
A6241,U4199,savings,190721,0,339
A6242,U4200,current,93811,0,287
A6243,U4201,savings,226613,0,643
A6244,U4202,savings,62397,0,1857
A6245,U4203,savings,179221,1,169
A6246,U4204,current,25783,1,533
A6247,U4204,current,9391,0,533
A6248,U4205,savings,35160,1,996
A6249,U4206,current,477391,0,712
A6250,U4207,current,11410,1,639
A6251,U4208,savings,16819,1,657
A6252,U4208,savings,9910,1,657
A6253,U4209,current,135420,1,425
A6254,U4210,savings,228329,0,1966
A6255,U4210,savings,144175,1,1966
A6256,U4211,current,23628,0,1820
A6257,U4211,current,67110,0,1820
A6258,U4212,savings,346328,0,915
A6259,U4213,current,327097,1,1747
A6260,U4213,savings,308676,1,1747
A6261,U4214,savings,74652,0,1473
A6262,U4214,savings,52207,1,1473
A6263,U4215,current,88815,1,696
A6264,U4216,current,15876,0,1875
A6265,U4217,savings,876587,0,522
A6266,U4218,savings,20409,0,149
A6267,U4218,current,6196,1,149
A6268,U4219,current,25995,0,629
A6269,U4219,current,25185,0,629
A6270,U4220,current,568408,0,1222
A6271,U4220,savings,523428,0,1222
A6272,U4221,current,37825,0,543
A6273,U4222,current,372931,1,786
A6274,U4223,savings,214281,1,990
A6275,U4224,savings,107315,1,1438
A6276,U4224,current,90174,0,1438
A6277,U4225,savings,196428,1,1459
A6278,U4225,current,378644,1,1459
A6279,U4226,current,30901,1,1992
A6280,U4226,savings,52334,1,1992
A6281,U4227,current,4427,1,1703
A6282,U4227,current,12604,0,1703
A6283,U4228,current,31850,1,1394
A6284,U4229,current,808898,0,1992
A6285,U4230,savings,96894,1,982
A6286,U4231,current,24162,0,859
A6287,U4232,current,300162,0,1377
A6288,U4232,current,393000,0,1377
A6289,U4233,current,28805,0,287
A6290,U4233,savings,38444,0,287
A6291,U4234,savings,15291,1,1921
A6292,U4234,savings,39413,0,1921
A6293,U4235,savings,222746,0,956
A6294,U4235,savings,101040,1,956
A6295,U4236,savings,25535,1,890
A6296,U4236,current,78885,0,890
A6297,U4237,current,351573,1,49
A6298,U4238,current,162471,0,316
A6299,U4238,current,341409,1,316
A6300,U4239,savings,118659,1,268
A6301,U4240,savings,286621,0,1701
A6302,U4241,current,25748,1,1862
A6303,U4242,savings,293056,0,1245
A6304,U4243,current,26159,0,1480
A6305,U4244,savings,342391,1,1330
A6306,U4244,current,396831,1,1330
A6307,U4245,savings,160884,1,769
A6308,U4246,current,852514,0,840
A6309,U4247,savings,44808,0,1897
A6310,U4248,current,41588,1,78
A6311,U4248,savings,216192,1,78
A6312,U4249,current,400404,0,1804
A6313,U4250,current,96795,1,1149
A6314,U4251,savings,153120,0,811
A6315,U4251,current,46953,1,811
A6316,U4252,current,51624,0,1172
A6317,U4252,savings,56617,1,1172
A6318,U4253,savings,71060,0,1379
A6319,U4254,current,27014,0,781
A6320,U4255,current,170453,1,962
A6321,U4255,current,654623,0,962
A6322,U4256,savings,114576,0,590
A6323,U4256,savings,229682,0,590
A6324,U4257,savings,3555,1,291
A6325,U4257,savings,9859,0,291
A6326,U4258,savings,23743,1,982
A6327,U4259,current,123187,0,905
A6328,U4259,current,55224,1,905
A6329,U4260,current,76300,0,242
A6330,U4260,savings,116754,0,242
A6331,U4261,savings,303273,1,875
A6332,U4262,current,33064,1,1190
A6333,U4263,current,134447,1,1013
A6334,U4264,current,485782,0,1482
A6335,U4265,savings,382727,1,1636
A6336,U4265,current,476931,0,1636
A6337,U4266,current,27267,1,87
A6338,U4266,current,39358,1,87
A6339,U4267,savings,45987,1,70
A6340,U4268,current,452213,0,1038
A6341,U4268,savings,297580,1,1038
A6342,U4269,current,223128,0,1164
A6343,U4270,savings,52610,1,234
A6344,U4271,current,12169,0,1427
A6345,U4272,current,164007,1,137
A6346,U4273,savings,155864,0,530
A6347,U4274,current,307609,1,1722
A6348,U4275,current,52284,1,1450
A6349,U4275,current,243276,0,1450
A6350,U4276,current,90206,0,86
A6351,U4276,savings,404831,0,86
A6352,U4277,current,352781,0,1269
A6353,U4278,current,458616,1,460
A6354,U4279,current,232869,1,791
A6355,U4280,savings,132990,1,464
A6356,U4281,savings,331456,1,1119
A6357,U4281,savings,73284,0,1119
A6358,U4282,current,26711,1,1310
A6359,U4283,savings,20953,0,1416
A6360,U4283,current,27832,0,1416
A6361,U4284,savings,31797,0,761
A6362,U4284,current,155536,0,761
A6363,U4285,current,305812,0,1590
A6364,U4285,savings,197459,1,1590
A6365,U4286,current,202295,0,431
A6366,U4287,current,166773,0,1017
A6367,U4287,current,224550,1,1017
A6368,U4288,savings,23942,1,1170
A6369,U4289,current,179779,0,624
A6370,U4290,current,382320,1,989
A6371,U4291,savings,439827,1,1989
A6372,U4291,current,321364,1,1989
A6373,U4292,savings,254163,0,1566
A6374,U4293,current,94481,1,1473
A6375,U4293,current,241921,1,1473
A6376,U4294,current,374946,1,1776
A6377,U4294,current,231645,0,1776
A6378,U4295,savings,6082,0,505
A6379,U4295,savings,13401,1,505
A6380,U4296,current,180097,0,273
A6381,U4297,savings,5021,0,788
A6382,U4298,current,24908,0,1044
A6383,U4298,current,10386,0,1044
A6384,U4299,savings,206719,1,464
A6385,U4300,savings,308155,1,240
A6386,U4301,savings,52831,0,35
A6387,U4301,savings,9559,1,35
A6388,U4302,current,49829,0,1122
A6389,U4302,savings,40207,0,1122
A6390,U4303,savings,74111,1,1244
A6391,U4303,current,37239,0,1244
A6392,U4304,current,31881,0,1633
A6393,U4305,current,227697,0,1077
A6394,U4306,savings,170177,1,72
A6395,U4306,current,100833,1,72
A6396,U4307,current,14604,1,1527
A6397,U4307,current,2832,1,1527
A6398,U4308,current,29054,0,1293
A6399,U4308,current,24904,1,1293
A6400,U4309,current,47150,1,1442
A6401,U4309,savings,34051,0,1442
A6402,U4310,current,106900,0,412
A6403,U4310,current,75462,1,412
A6404,U4311,current,136711,1,282
A6405,U4311,savings,539186,0,282
A6406,U4312,savings,204148,1,632
A6407,U4313,savings,30151,1,1852
A6408,U4313,current,24879,0,1852
A6409,U4314,current,754321,1,54
A6410,U4314,savings,634156,0,54
A6411,U4315,current,132722,0,655
A6412,U4315,current,38173,0,655
A6413,U4316,current,540356,1,888
A6414,U4316,current,840277,1,888
A6415,U4317,current,222867,0,1302
A6416,U4318,current,200017,1,768
A6417,U4318,current,160399,0,768
A6418,U4319,current,45495,0,381
A6419,U4319,current,27619,0,381
A6420,U4320,savings,143825,0,433
A6421,U4321,current,43768,1,673
A6422,U4321,savings,49599,0,673
A6423,U4322,current,348178,0,282
A6424,U4323,savings,144332,1,756
A6425,U4323,current,272823,1,756
A6426,U4324,savings,667920,1,938
A6427,U4324,current,804511,0,938
A6428,U4325,savings,111377,0,1540
A6429,U4326,current,54949,0,78
A6430,U4327,savings,141592,1,689
A6431,U4328,current,61060,1,1342
A6432,U4329,current,912456,1,775
A6433,U4329,current,284945,1,775
A6434,U4330,savings,510588,1,1337
A6435,U4330,savings,390569,1,1337
A6436,U4331,savings,193094,1,1212
A6437,U4331,current,174413,1,1212
A6438,U4332,savings,136590,0,1602
A6439,U4332,current,379912,1,1602
A6440,U4333,savings,58814,0,1825
A6441,U4334,savings,141956,1,698
A6442,U4335,current,775829,1,65
A6443,U4335,current,430111,0,65
A6444,U4336,savings,610356,1,1712
A6445,U4337,current,34160,0,878
A6446,U4338,savings,332222,0,707
A6447,U4339,current,186899,1,778
A6448,U4339,current,112986,1,778
A6449,U4340,savings,699709,1,1108
A6450,U4340,current,90090,1,1108
A6451,U4341,current,19775,0,1240
A6452,U4341,current,19087,1,1240
A6453,U4342,current,169802,0,1921
A6454,U4342,savings,549220,1,1921
A6455,U4343,current,42169,0,1005
A6456,U4344,savings,22831,1,663
A6457,U4344,current,5285,0,663
A6458,U4345,savings,496697,1,1593
A6459,U4345,current,398585,1,1593
A6460,U4346,current,212157,0,108
A6461,U4347,current,48106,0,298
A6462,U4348,savings,805637,0,117
A6463,U4349,current,43606,1,591
A6464,U4350,savings,142494,0,630
A6465,U4350,current,194965,0,630
A6466,U4351,current,13422,1,1893
A6467,U4351,savings,4930,0,1893
A6468,U4352,current,36663,0,149
A6469,U4353,current,59249,0,424
A6470,U4353,savings,12444,0,424
A6471,U4354,savings,59409,0,99
A6472,U4355,current,19483,1,1551
A6473,U4355,savings,34774,1,1551
A6474,U4356,current,43709,1,1013
A6475,U4356,current,64849,0,1013
A6476,U4357,savings,9099,0,859
A6477,U4357,current,54126,0,859
A6478,U4358,savings,21666,0,594
A6479,U4358,savings,79147,1,594
A6480,U4359,savings,192426,0,1773
A6481,U4359,current,403621,1,1773
A6482,U4360,current,53481,1,496
A6483,U4361,savings,52600,0,1315
A6484,U4361,current,108455,0,1315
A6485,U4362,current,684432,0,1479
A6486,U4362,current,302524,0,1479
A6487,U4363,savings,12142,0,1322
A6488,U4363,savings,42669,1,1322
A6489,U4364,current,21349,0,712
A6490,U4364,current,8920,1,712
A6491,U4365,savings,290748,1,552
A6492,U4366,current,122038,0,1944
A6493,U4366,savings,320181,1,1944
A6494,U4367,current,84980,0,1915
A6495,U4367,current,52501,0,1915
A6496,U4368,current,470703,0,51
A6497,U4369,savings,199571,0,1202
A6498,U4369,current,168787,1,1202
A6499,U4370,savings,85885,0,904
A6500,U4370,savings,42460,0,904
A6501,U4371,current,7856,1,340
A6502,U4371,current,10593,0,340
A6503,U4372,savings,100157,0,869
A6504,U4372,savings,167745,0,869
A6505,U4373,current,73947,1,1669
A6506,U4373,savings,30235,0,1669
A6507,U4374,savings,169956,0,1010
A6508,U4374,current,67247,0,1010
A6509,U4375,current,76820,0,662
A6510,U4375,current,582484,1,662
A6511,U4376,current,12217,1,1342
A6512,U4377,savings,141274,0,1834
A6513,U4377,current,116153,0,1834
A6514,U4378,savings,45084,1,1725
A6515,U4379,current,840338,0,373
A6516,U4379,savings,756324,1,373
A6517,U4380,savings,24375,1,1229
A6518,U4380,current,90407,0,1229
A6519,U4381,current,692961,0,885
A6520,U4382,current,567397,1,999
A6521,U4382,savings,252492,0,999
A6522,U4383,current,125657,1,1180
A6523,U4384,savings,34561,0,82
A6524,U4384,savings,94328,0,82
A6525,U4385,current,68860,0,1035
A6526,U4386,savings,44327,0,1733
A6527,U4386,savings,38654,0,1733
A6528,U4387,current,535060,1,910
A6529,U4387,current,181691,0,910
A6530,U4388,current,395551,1,91
A6531,U4389,savings,10013,0,1919
A6532,U4390,current,258128,1,108
A6533,U4390,current,242872,1,108
A6534,U4391,current,200944,0,1252
A6535,U4391,current,76861,0,1252
A6536,U4392,savings,20380,0,45
A6537,U4392,current,25009,0,45
A6538,U4393,savings,478283,1,1303
A6539,U4393,current,263925,1,1303
A6540,U4394,savings,399328,0,414
A6541,U4394,current,255701,0,414
A6542,U4395,current,35188,0,1747
A6543,U4396,current,66735,1,150
A6544,U4396,current,56104,1,150
A6545,U4397,current,217501,0,1184
A6546,U4398,current,48830,1,922
A6547,U4398,savings,50529,1,922
A6548,U4399,savings,37104,1,970
A6549,U4399,savings,18277,1,970
A6550,U4400,savings,48484,0,1201
A6551,U4401,current,63207,1,49
A6552,U4401,savings,69564,1,49
A6553,U4402,savings,137312,1,1603
A6554,U4402,current,134152,1,1603
A6555,U4403,current,220970,1,439
A6556,U4403,current,45776,1,439
A6557,U4404,savings,57529,0,1434
A6558,U4404,savings,243104,1,1434
A6559,U4405,current,360205,0,226
A6560,U4406,savings,498160,0,290
A6561,U4406,current,238585,1,290
A6562,U4407,savings,148159,0,1407
A6563,U4407,savings,91161,1,1407
A6564,U4408,savings,151370,1,375
A6565,U4409,current,134048,0,1807
A6566,U4410,savings,230257,1,958
A6567,U4410,current,84500,1,958
A6568,U4411,savings,67735,1,1955
A6569,U4412,current,285147,1,1431
A6570,U4412,current,286959,0,1431
A6571,U4413,savings,171452,0,330
A6572,U4413,savings,28068,0,330
A6573,U4414,savings,393106,1,676
A6574,U4414,current,144946,0,676
A6575,U4415,current,112615,0,1031
A6576,U4416,savings,313782,0,1077
A6577,U4417,current,383953,0,417
A6578,U4418,savings,73305,0,317
A6579,U4419,savings,46331,0,1851
A6580,U4420,savings,17236,0,701
A6581,U4420,savings,19857,1,701
A6582,U4421,savings,386616,0,1191
A6583,U4421,savings,643361,1,1191
A6584,U4422,current,17837,1,1247
A6585,U4423,savings,67443,1,199
A6586,U4423,current,49180,1,199
A6587,U4424,savings,80271,1,1153
A6588,U4424,current,162840,0,1153
A6589,U4425,current,223130,0,1851
A6590,U4425,savings,382839,0,1851
A6591,U4426,current,278238,1,1012
A6592,U4427,current,256449,0,282
A6593,U4428,current,36490,0,1318
A6594,U4428,current,164445,1,1318
A6595,U4429,current,69180,1,903
A6596,U4430,savings,603997,0,355
A6597,U4430,savings,464838,1,355
A6598,U4431,current,35173,1,1787
A6599,U4431,savings,7762,1,1787
A6600,U4432,current,52196,1,512
A6601,U4432,current,30215,1,512
A6602,U4433,savings,33073,1,732
A6603,U4433,current,7683,0,732
A6604,U4434,current,571231,0,627
A6605,U4434,current,464368,1,627
A6606,U4435,current,17293,0,201
A6607,U4435,current,62174,0,201
A6608,U4436,savings,193840,0,1503
A6609,U4437,savings,218024,1,837
A6610,U4438,savings,786231,1,590
A6611,U4439,current,28894,1,1740
A6612,U4440,savings,60542,0,289
A6613,U4441,current,413217,0,1039
A6614,U4442,savings,19283,1,941
A6615,U4443,savings,15455,0,271
A6616,U4444,current,14344,1,1443
A6617,U4445,current,231757,0,1508
A6618,U4445,savings,359951,0,1508
A6619,U4446,current,17273,1,430
A6620,U4447,savings,197753,1,1730
A6621,U4448,savings,207148,1,1663
A6622,U4448,savings,339180,1,1663
A6623,U4449,savings,210907,1,820
A6624,U4450,current,39252,1,1267
A6625,U4451,current,13824,1,1017
A6626,U4452,current,160853,0,1122
A6627,U4453,savings,242558,1,1562
A6628,U4453,savings,35625,0,1562
A6629,U4454,savings,34740,1,1559
A6630,U4454,savings,43642,1,1559
A6631,U4455,current,232905,1,681
A6632,U4455,current,74458,1,681
A6633,U4456,savings,81468,1,1634
A6634,U4456,current,214190,1,1634
A6635,U4457,current,32267,0,1423
A6636,U4458,savings,467833,1,1091
A6637,U4459,current,29310,0,1282
A6638,U4460,current,109435,0,1855
A6639,U4460,current,18020,0,1855
A6640,U4461,current,60674,1,1438
A6641,U4462,current,118305,0,888
A6642,U4463,savings,685962,1,1789
A6643,U4463,savings,466953,0,1789
A6644,U4464,savings,99194,1,1881
A6645,U4464,current,93324,0,1881
A6646,U4465,savings,509737,0,512
A6647,U4465,current,304671,0,512
A6648,U4466,savings,140981,0,783
A6649,U4466,current,133391,0,783
A6650,U4467,current,305015,0,1659
A6651,U4467,savings,324498,1,1659
A6652,U4468,savings,17139,0,928
A6653,U4469,savings,97913,0,223
A6654,U4469,current,142031,1,223
A6655,U4470,savings,72522,0,1494
A6656,U4470,savings,59313,0,1494
A6657,U4471,savings,16785,1,165
A6658,U4472,current,136120,1,248
A6659,U4473,savings,389679,1,1017
A6660,U4473,savings,446513,0,1017
A6661,U4474,savings,10345,0,1902
A6662,U4475,current,34084,1,1213
A6663,U4475,savings,93808,0,1213
A6664,U4476,current,97930,1,890
A6665,U4477,current,98799,0,1720
A6666,U4478,savings,21848,0,1012
A6667,U4478,savings,96105,0,1012
A6668,U4479,current,284866,1,1084
A6669,U4479,current,388621,0,1084
A6670,U4480,savings,156474,1,278
A6671,U4481,savings,92274,0,881
A6672,U4481,savings,116722,1,881
A6673,U4482,savings,37062,0,323
A6674,U4482,savings,33478,1,323
A6675,U4483,current,28695,0,1734
A6676,U4484,savings,60181,1,388
A6677,U4485,current,16745,0,287
A6678,U4485,current,28327,0,287
A6679,U4486,current,203710,0,655
A6680,U4486,current,48750,1,655
A6681,U4487,current,27491,1,538
A6682,U4488,savings,19274,1,1748
A6683,U4488,savings,42626,1,1748
A6684,U4489,savings,648312,1,304
A6685,U4490,current,31449,1,1616
A6686,U4490,savings,11897,0,1616
A6687,U4491,savings,51893,1,939
A6688,U4492,savings,8308,0,1679
A6689,U4493,current,31966,1,1981
A6690,U4493,savings,21152,1,1981
A6691,U4494,savings,279420,1,878
A6692,U4494,current,71372,1,878
A6693,U4495,current,29079,0,1128
A6694,U4495,savings,5919,0,1128
A6695,U4496,savings,695279,1,1196
A6696,U4496,savings,769010,1,1196
A6697,U4497,current,831107,0,1248
A6698,U4497,current,571483,1,1248
A6699,U4498,current,161892,1,1132
A6700,U4498,current,77882,1,1132
A6701,U4499,current,77615,0,988
A6702,U4499,savings,24079,1,988
A6703,U4500,current,57114,0,1845
A6704,U4501,savings,29514,1,1164
A6705,U4502,savings,12481,1,195
A6706,U4502,current,22222,0,195
A6707,U4503,savings,189532,0,417
A6708,U4504,current,23389,1,901
A6709,U4504,savings,13564,0,901
A6710,U4505,current,310226,0,1511
A6711,U4505,current,573749,1,1511
A6712,U4506,current,138899,0,88
A6713,U4507,current,334651,1,455
A6714,U4508,current,229752,1,749
A6715,U4508,savings,89657,1,749
A6716,U4509,savings,120747,1,208
A6717,U4509,savings,198517,0,208
A6718,U4510,savings,40846,1,123
A6719,U4511,current,51122,0,1485
A6720,U4512,current,254691,0,1658
A6721,U4512,current,107996,0,1658
A6722,U4513,current,264067,0,124
A6723,U4514,savings,80094,0,969
A6724,U4515,savings,94188,0,940
A6725,U4516,savings,216438,0,1969
A6726,U4517,savings,237445,1,1521
A6727,U4517,savings,147462,0,1521
A6728,U4518,current,170346,1,1634
A6729,U4518,savings,242642,1,1634
A6730,U4519,savings,137599,1,1663
A6731,U4519,current,684027,1,1663
A6732,U4520,current,124179,0,1239
A6733,U4521,current,16058,1,664
A6734,U4521,current,16566,0,664
A6735,U4522,current,26889,0,1035
A6736,U4522,savings,57188,1,1035
A6737,U4523,current,92029,1,210
A6738,U4524,savings,44912,0,77
A6739,U4524,current,19321,0,77
A6740,U4525,current,125424,1,199
A6741,U4526,savings,76635,0,749
A6742,U4526,savings,49530,1,749
A6743,U4527,current,72826,0,1734
A6744,U4527,savings,25900,0,1734
A6745,U4528,current,147792,1,1187
A6746,U4529,current,12439,1,1124
A6747,U4529,savings,25475,1,1124
A6748,U4530,current,58922,0,619
A6749,U4530,savings,11515,0,619
A6750,U4531,current,37580,1,1169
A6751,U4531,current,34183,1,1169
A6752,U4532,savings,224806,0,1376
A6753,U4533,savings,492653,1,231
A6754,U4533,current,494344,1,231
A6755,U4534,savings,81135,1,1099
A6756,U4535,current,20837,0,720
A6757,U4536,current,34860,0,1499
A6758,U4536,savings,178340,1,1499
A6759,U4537,savings,379682,1,160
A6760,U4537,current,545743,0,160
A6761,U4538,savings,505376,0,573
A6762,U4538,savings,264229,1,573
A6763,U4539,savings,202167,0,1997
A6764,U4539,savings,238568,1,1997
A6765,U4540,savings,504563,0,490
A6766,U4540,current,354722,0,490
A6767,U4541,current,369373,1,565
A6768,U4542,savings,88567,0,202
A6769,U4543,current,23990,0,1393
A6770,U4543,savings,5371,0,1393
A6771,U4544,current,27502,0,1413
A6772,U4545,savings,5843,0,1593
A6773,U4545,current,19764,0,1593
A6774,U4546,savings,215974,0,440
A6775,U4546,savings,210490,0,440
A6776,U4547,current,246153,0,254
A6777,U4547,savings,271618,0,254
A6778,U4548,current,118090,1,515
A6779,U4548,savings,451000,1,515
A6780,U4549,savings,135387,0,1288
A6781,U4549,current,97402,1,1288
